"cust_id","location_1","location_2"
"01-256",fruit,dairy
"01-256",dairy,drinks
"01-256",drinks,fruit
"01-256",fruit,dairy
"01-256",dairy,spices
"01-256",spices,drinks
"01-256",drinks,spices
"01-256",spices,fruit
"01-256",fruit,checkout
"01-256",checkout,exit
"01-257",entrance,dairy
"01-257",dairy,fruit
"01-257",fruit,checkout
"01-257",checkout,exit
"01-258",entrance,spices
"01-258",spices,dairy
"01-258",dairy,spices
"01-258",spices,dairy
"01-258",dairy,fruit
"01-258",fruit,dairy
"01-258",dairy,drinks
"01-258",drinks,checkout
"01-258",checkout,exit
"01-259",entrance,drinks
"01-259",drinks,checkout
"01-259",checkout,exit
"01-260",entrance,dairy
"01-260",dairy,drinks
"01-260",drinks,checkout
"01-260",checkout,exit
"01-261",entrance,fruit
"01-261",fruit,checkout
"01-261",checkout,exit
"01-262",entrance,fruit
"01-262",fruit,checkout
"01-262",checkout,exit
"01-263",entrance,dairy
"01-263",dairy,checkout
"01-263",checkout,exit
"01-264",entrance,dairy
"01-264",dairy,drinks
"01-264",drinks,fruit
"01-264",fruit,dairy
"01-264",dairy,checkout
"01-264",checkout,exit
"01-265",entrance,fruit
"01-265",fruit,checkout
"01-265",checkout,exit
"01-266",entrance,fruit
"01-266",fruit,spices
"01-266",spices,drinks
"01-266",drinks,checkout
"01-266",checkout,exit
"01-267",entrance,fruit
"01-267",fruit,checkout
"01-267",checkout,exit
"01-268",entrance,fruit
"01-268",fruit,checkout
"01-268",checkout,exit
"01-269",entrance,fruit
"01-269",fruit,checkout
"01-269",checkout,exit
"01-270",entrance,fruit
"01-270",fruit,checkout
"01-270",checkout,exit
"01-271",entrance,dairy
"01-271",dairy,drinks
"01-271",drinks,checkout
"01-271",checkout,exit
"01-272",entrance,fruit
"01-272",fruit,drinks
"01-272",drinks,checkout
"01-272",checkout,exit
"01-273",entrance,fruit
"01-273",fruit,checkout
"01-273",checkout,exit
"01-274",entrance,drinks
"01-274",drinks,checkout
"01-274",checkout,exit
"01-275",entrance,fruit
"01-275",fruit,dairy
"01-275",dairy,checkout
"01-275",checkout,exit
"01-276",entrance,fruit
"01-276",fruit,checkout
"01-276",checkout,exit
"01-277",entrance,fruit
"01-277",fruit,dairy
"01-277",dairy,drinks
"01-277",drinks,spices
"01-277",spices,drinks
"01-277",drinks,checkout
"01-277",checkout,exit
"01-278",entrance,fruit
"01-278",fruit,checkout
"01-278",checkout,exit
"01-279",entrance,drinks
"01-279",drinks,fruit
"01-279",fruit,spices
"01-279",spices,drinks
"01-279",drinks,checkout
"01-279",checkout,exit
"01-280",entrance,spices
"01-280",spices,checkout
"01-280",checkout,exit
"01-281",entrance,fruit
"01-281",fruit,drinks
"01-281",drinks,checkout
"01-281",checkout,exit
"01-282",entrance,fruit
"01-282",fruit,spices
"01-282",spices,checkout
"01-282",checkout,exit
"01-283",entrance,fruit
"01-283",fruit,checkout
"01-283",checkout,exit
"01-284",entrance,dairy
"01-284",dairy,spices
"01-284",spices,drinks
"01-284",drinks,checkout
"01-284",checkout,exit
"01-285",entrance,dairy
"01-285",dairy,drinks
"01-285",drinks,checkout
"01-285",checkout,exit
"01-286",entrance,dairy
"01-286",dairy,drinks
"01-286",drinks,fruit
"01-286",fruit,dairy
"01-286",dairy,spices
"01-286",spices,checkout
"01-286",checkout,exit
"01-287",entrance,spices
"01-287",spices,fruit
"01-287",fruit,drinks
"01-287",drinks,checkout
"01-287",checkout,exit
"01-288",entrance,fruit
"01-288",fruit,drinks
"01-288",drinks,spices
"01-288",spices,dairy
"01-288",dairy,checkout
"01-288",checkout,exit
"01-289",entrance,drinks
"01-289",drinks,checkout
"01-289",checkout,exit
"01-290",entrance,dairy
"01-290",dairy,drinks
"01-290",drinks,checkout
"01-290",checkout,exit
"01-291",entrance,fruit
"01-291",fruit,dairy
"01-291",dairy,fruit
"01-291",fruit,checkout
"01-291",checkout,exit
"01-292",entrance,fruit
"01-292",fruit,checkout
"01-292",checkout,exit
"01-293",entrance,spices
"01-293",spices,dairy
"01-293",dairy,drinks
"01-293",drinks,fruit
"01-293",fruit,dairy
"01-293",dairy,fruit
"01-293",fruit,checkout
"01-293",checkout,exit
"01-294",entrance,drinks
"01-294",drinks,fruit
"01-294",fruit,checkout
"01-294",checkout,exit
"01-295",entrance,fruit
"01-295",fruit,checkout
"01-295",checkout,exit
"01-296",entrance,fruit
"01-296",fruit,checkout
"01-296",checkout,exit
"01-297",entrance,fruit
"01-297",fruit,dairy
"01-297",dairy,drinks
"01-297",drinks,fruit
"01-297",fruit,checkout
"01-297",checkout,exit
"01-298",entrance,dairy
"01-298",dairy,spices
"01-298",spices,checkout
"01-298",checkout,exit
"01-299",entrance,spices
"01-299",spices,checkout
"01-299",checkout,exit
"01-300",entrance,drinks
"01-300",drinks,spices
"01-300",spices,drinks
"01-300",drinks,checkout
"01-300",checkout,exit
"01-301",entrance,fruit
"01-301",fruit,dairy
"01-301",dairy,spices
"01-301",spices,fruit
"01-301",fruit,checkout
"01-301",checkout,exit
"01-302",entrance,fruit
"01-302",fruit,checkout
"01-302",checkout,exit
"01-303",entrance,drinks
"01-303",drinks,checkout
"01-303",checkout,exit
"01-304",entrance,fruit
"01-304",fruit,checkout
"01-304",checkout,exit
"01-305",entrance,spices
"01-305",spices,dairy
"01-305",dairy,spices
"01-305",spices,drinks
"01-305",drinks,fruit
"01-305",fruit,checkout
"01-305",checkout,exit
"01-306",entrance,dairy
"01-306",dairy,drinks
"01-306",drinks,checkout
"01-306",checkout,exit
"01-307",entrance,fruit
"01-307",fruit,checkout
"01-307",checkout,exit
"01-308",entrance,fruit
"01-308",fruit,checkout
"01-308",checkout,exit
"01-309",entrance,spices
"01-309",spices,checkout
"01-309",checkout,exit
"01-310",entrance,dairy
"01-310",dairy,checkout
"01-310",checkout,exit
"01-311",entrance,fruit
"01-311",fruit,checkout
"01-311",checkout,exit
"01-312",entrance,dairy
"01-312",dairy,fruit
"01-312",fruit,drinks
"01-312",drinks,fruit
"01-312",fruit,drinks
"01-312",drinks,checkout
"01-312",checkout,exit
"01-313",entrance,dairy
"01-313",dairy,drinks
"01-313",drinks,checkout
"01-313",checkout,exit
"01-314",entrance,dairy
"01-314",dairy,fruit
"01-314",fruit,drinks
"01-314",drinks,spices
"01-314",spices,drinks
"01-314",drinks,checkout
"01-314",checkout,exit
"01-315",entrance,dairy
"01-315",dairy,checkout
"01-315",checkout,exit
"01-316",entrance,spices
"01-316",spices,dairy
"01-316",dairy,fruit
"01-316",fruit,checkout
"01-316",checkout,exit
"01-317",entrance,dairy
"01-317",dairy,fruit
"01-317",fruit,checkout
"01-317",checkout,exit
"01-318",entrance,dairy
"01-318",dairy,checkout
"01-318",checkout,exit
"01-319",entrance,fruit
"01-319",fruit,dairy
"01-319",dairy,spices
"01-319",spices,checkout
"01-319",checkout,exit
"01-320",entrance,drinks
"01-320",drinks,checkout
"01-320",checkout,exit
"01-321",entrance,fruit
"01-321",fruit,drinks
"01-321",drinks,checkout
"01-321",checkout,exit
"01-322",entrance,dairy
"01-322",dairy,spices
"01-322",spices,checkout
"01-322",checkout,exit
"01-323",entrance,dairy
"01-323",dairy,fruit
"01-323",fruit,checkout
"01-323",checkout,exit
"01-324",entrance,fruit
"01-324",fruit,spices
"01-324",spices,dairy
"01-324",dairy,checkout
"01-324",checkout,exit
"01-325",entrance,spices
"01-325",spices,checkout
"01-325",checkout,exit
"01-326",entrance,dairy
"01-326",dairy,checkout
"01-326",checkout,exit
"01-327",entrance,drinks
"01-327",drinks,fruit
"01-327",fruit,checkout
"01-327",checkout,exit
"01-328",entrance,spices
"01-328",spices,dairy
"01-328",dairy,spices
"01-328",spices,fruit
"01-328",fruit,checkout
"01-328",checkout,exit
"01-329",entrance,spices
"01-329",spices,drinks
"01-329",drinks,checkout
"01-329",checkout,exit
"01-330",entrance,fruit
"01-330",fruit,checkout
"01-330",checkout,exit
"01-331",entrance,spices
"01-331",spices,fruit
"01-331",fruit,checkout
"01-331",checkout,exit
"01-332",entrance,dairy
"01-332",dairy,spices
"01-332",spices,dairy
"01-332",dairy,fruit
"01-332",fruit,dairy
"01-332",dairy,fruit
"01-332",fruit,checkout
"01-332",checkout,exit
"01-333",entrance,spices
"01-333",spices,dairy
"01-333",dairy,spices
"01-333",spices,checkout
"01-333",checkout,exit
"01-334",entrance,spices
"01-334",spices,checkout
"01-334",checkout,exit
"01-335",entrance,dairy
"01-335",dairy,checkout
"01-335",checkout,exit
"01-336",entrance,spices
"01-336",spices,checkout
"01-336",checkout,exit
"01-337",entrance,fruit
"01-337",fruit,checkout
"01-337",checkout,exit
"01-338",entrance,fruit
"01-338",fruit,checkout
"01-338",checkout,exit
"01-339",entrance,spices
"01-339",spices,dairy
"01-339",dairy,drinks
"01-339",drinks,fruit
"01-339",fruit,checkout
"01-339",checkout,exit
"01-340",entrance,dairy
"01-340",dairy,checkout
"01-340",checkout,exit
"01-341",entrance,dairy
"01-341",dairy,fruit
"01-341",fruit,checkout
"01-341",checkout,exit
"01-342",entrance,dairy
"01-342",dairy,checkout
"01-342",checkout,exit
"01-343",entrance,fruit
"01-343",fruit,checkout
"01-343",checkout,exit
"01-344",entrance,spices
"01-344",spices,drinks
"01-344",drinks,fruit
"01-344",fruit,checkout
"01-344",checkout,exit
"01-345",entrance,spices
"01-345",spices,drinks
"01-345",drinks,fruit
"01-345",fruit,spices
"01-345",spices,drinks
"01-345",drinks,checkout
"01-345",checkout,exit
"01-346",entrance,spices
"01-346",spices,dairy
"01-346",dairy,fruit
"01-346",fruit,checkout
"01-346",checkout,exit
"01-347",entrance,dairy
"01-347",dairy,checkout
"01-347",checkout,exit
"01-348",entrance,spices
"01-348",spices,drinks
"01-348",drinks,spices
"01-348",spices,checkout
"01-348",checkout,exit
"01-349",entrance,spices
"01-349",spices,dairy
"01-349",dairy,spices
"01-349",spices,drinks
"01-349",drinks,spices
"01-349",spices,dairy
"01-349",dairy,checkout
"01-349",checkout,exit
"01-350",entrance,dairy
"01-350",dairy,spices
"01-350",spices,drinks
"01-350",drinks,fruit
"01-350",fruit,spices
"01-350",spices,fruit
"01-350",fruit,checkout
"01-350",checkout,exit
"01-351",entrance,dairy
"01-351",dairy,checkout
"01-351",checkout,exit
"01-352",entrance,dairy
"01-352",dairy,spices
"01-352",spices,checkout
"01-352",checkout,exit
"01-353",entrance,fruit
"01-353",fruit,checkout
"01-353",checkout,exit
"01-354",entrance,dairy
"01-354",dairy,drinks
"01-354",drinks,checkout
"01-354",checkout,exit
"01-355",entrance,spices
"01-355",spices,checkout
"01-355",checkout,exit
"01-356",entrance,spices
"01-356",spices,checkout
"01-356",checkout,exit
"01-357",entrance,drinks
"01-357",drinks,dairy
"01-357",dairy,drinks
"01-357",drinks,checkout
"01-357",checkout,exit
"01-358",entrance,spices
"01-358",spices,dairy
"01-358",dairy,checkout
"01-358",checkout,exit
"01-359",entrance,fruit
"01-359",fruit,spices
"01-359",spices,drinks
"01-359",drinks,spices
"01-359",spices,checkout
"01-359",checkout,exit
"01-360",entrance,spices
"01-360",spices,drinks
"01-360",drinks,checkout
"01-360",checkout,exit
"01-361",entrance,dairy
"01-361",dairy,spices
"01-361",spices,dairy
"01-361",dairy,fruit
"01-361",fruit,dairy
"01-361",dairy,drinks
"01-361",drinks,checkout
"01-361",checkout,exit
"01-362",entrance,fruit
"01-362",fruit,checkout
"01-362",checkout,exit
"01-363",entrance,spices
"01-363",spices,drinks
"01-363",drinks,checkout
"01-363",checkout,exit
"01-364",entrance,dairy
"01-364",dairy,spices
"01-364",spices,checkout
"01-364",checkout,exit
"01-365",entrance,fruit
"01-365",fruit,dairy
"01-365",dairy,fruit
"01-365",fruit,checkout
"01-365",checkout,exit
"01-366",entrance,drinks
"01-366",drinks,checkout
"01-366",checkout,exit
"01-367",entrance,fruit
"01-367",fruit,checkout
"01-367",checkout,exit
"01-368",entrance,dairy
"01-368",dairy,spices
"01-368",spices,dairy
"01-368",dairy,fruit
"01-368",fruit,dairy
"01-368",dairy,spices
"01-368",spices,dairy
"01-368",dairy,checkout
"01-368",checkout,exit
"01-369",entrance,drinks
"01-369",drinks,checkout
"01-369",checkout,exit
"01-370",entrance,fruit
"01-370",fruit,checkout
"01-370",checkout,exit
"01-371",entrance,dairy
"01-371",dairy,drinks
"01-371",drinks,checkout
"01-371",checkout,exit
"01-372",entrance,dairy
"01-372",dairy,spices
"01-372",spices,dairy
"01-372",dairy,fruit
"01-372",fruit,checkout
"01-372",checkout,exit
"01-373",entrance,drinks
"01-373",drinks,spices
"01-373",spices,dairy
"01-373",dairy,spices
"01-373",spices,dairy
"01-373",dairy,drinks
"01-373",drinks,checkout
"01-373",checkout,exit
"01-374",entrance,fruit
"01-374",fruit,checkout
"01-374",checkout,exit
"01-375",entrance,fruit
"01-375",fruit,checkout
"01-375",checkout,exit
"01-376",entrance,fruit
"01-376",fruit,dairy
"01-376",dairy,checkout
"01-376",checkout,exit
"01-377",entrance,drinks
"01-377",drinks,checkout
"01-377",checkout,exit
"01-378",entrance,dairy
"01-378",dairy,drinks
"01-378",drinks,checkout
"01-378",checkout,exit
"01-379",entrance,spices
"01-379",spices,checkout
"01-379",checkout,exit
"01-380",entrance,dairy
"01-380",dairy,fruit
"01-380",fruit,spices
"01-380",spices,dairy
"01-380",dairy,spices
"01-380",spices,drinks
"01-380",drinks,spices
"01-380",spices,fruit
"01-380",fruit,drinks
"01-380",drinks,spices
"01-380",spices,fruit
"01-380",fruit,dairy
"01-380",dairy,spices
"01-380",spices,fruit
"01-380",fruit,drinks
"01-380",drinks,checkout
"01-380",checkout,exit
"01-381",entrance,dairy
"01-381",dairy,fruit
"01-381",fruit,spices
"01-381",spices,checkout
"01-381",checkout,exit
"01-382",entrance,dairy
"01-382",dairy,drinks
"01-382",drinks,checkout
"01-382",checkout,exit
"01-383",entrance,drinks
"01-383",drinks,checkout
"01-383",checkout,exit
"01-384",entrance,fruit
"01-384",fruit,checkout
"01-384",checkout,exit
"01-385",entrance,dairy
"01-385",dairy,drinks
"01-385",drinks,checkout
"01-385",checkout,exit
"01-386",entrance,dairy
"01-386",dairy,drinks
"01-386",drinks,spices
"01-386",spices,checkout
"01-386",checkout,exit
"01-387",entrance,spices
"01-387",spices,checkout
"01-387",checkout,exit
"01-388",entrance,spices
"01-388",spices,fruit
"01-388",fruit,checkout
"01-388",checkout,exit
"01-389",entrance,fruit
"01-389",fruit,checkout
"01-389",checkout,exit
"01-390",entrance,spices
"01-390",spices,drinks
"01-390",drinks,fruit
"01-390",fruit,spices
"01-390",spices,dairy
"01-390",dairy,spices
"01-390",spices,drinks
"01-390",drinks,checkout
"01-390",checkout,exit
"01-391",entrance,drinks
"01-391",drinks,spices
"01-391",spices,drinks
"01-391",drinks,spices
"01-391",spices,fruit
"01-391",fruit,dairy
"01-391",dairy,spices
"01-391",spices,dairy
"01-391",dairy,spices
"01-391",spices,dairy
"01-391",dairy,spices
"01-391",spices,fruit
"01-391",fruit,checkout
"01-391",checkout,exit
"01-392",entrance,fruit
"01-392",fruit,spices
"01-392",spices,checkout
"01-392",checkout,exit
"01-393",entrance,fruit
"01-393",fruit,checkout
"01-393",checkout,exit
"01-394",entrance,fruit
"01-394",fruit,spices
"01-394",spices,fruit
"01-394",fruit,drinks
"01-394",drinks,spices
"01-394",spices,dairy
"01-394",dairy,checkout
"01-394",checkout,exit
"01-395",entrance,fruit
"01-395",fruit,checkout
"01-395",checkout,exit
"01-396",entrance,drinks
"01-396",drinks,fruit
"01-396",fruit,checkout
"01-396",checkout,exit
"01-397",entrance,fruit
"01-397",fruit,checkout
"01-397",checkout,exit
"01-398",entrance,spices
"01-398",spices,fruit
"01-398",fruit,checkout
"01-398",checkout,exit
"01-399",entrance,spices
"01-399",spices,drinks
"01-399",drinks,checkout
"01-399",checkout,exit
"01-400",entrance,fruit
"01-400",fruit,checkout
"01-400",checkout,exit
"01-401",entrance,dairy
"01-401",dairy,drinks
"01-401",drinks,checkout
"01-401",checkout,exit
"01-402",entrance,drinks
"01-402",drinks,fruit
"01-402",fruit,dairy
"01-402",dairy,checkout
"01-402",checkout,exit
"01-403",entrance,dairy
"01-403",dairy,checkout
"01-403",checkout,exit
"01-404",entrance,dairy
"01-404",dairy,checkout
"01-404",checkout,exit
"01-405",entrance,fruit
"01-405",fruit,checkout
"01-405",checkout,exit
"01-406",entrance,dairy
"01-406",dairy,drinks
"01-406",drinks,checkout
"01-406",checkout,exit
"01-407",entrance,spices
"01-407",spices,dairy
"01-407",dairy,checkout
"01-407",checkout,exit
"01-408",entrance,fruit
"01-408",fruit,checkout
"01-408",checkout,exit
"01-409",entrance,dairy
"01-409",dairy,checkout
"01-409",checkout,exit
"01-410",entrance,fruit
"01-410",fruit,drinks
"01-410",drinks,spices
"01-410",spices,dairy
"01-410",dairy,drinks
"01-410",drinks,checkout
"01-410",checkout,exit
"01-411",entrance,dairy
"01-411",dairy,checkout
"01-411",checkout,exit
"01-412",entrance,fruit
"01-412",fruit,spices
"01-412",spices,drinks
"01-412",drinks,fruit
"01-412",fruit,checkout
"01-412",checkout,exit
"01-413",entrance,dairy
"01-413",dairy,spices
"01-413",spices,fruit
"01-413",fruit,checkout
"01-413",checkout,exit
"01-414",entrance,spices
"01-414",spices,checkout
"01-414",checkout,exit
"01-415",entrance,dairy
"01-415",dairy,drinks
"01-415",drinks,spices
"01-415",spices,checkout
"01-415",checkout,exit
"01-416",entrance,fruit
"01-416",fruit,drinks
"01-416",drinks,checkout
"01-416",checkout,exit
"01-417",entrance,fruit
"01-417",fruit,checkout
"01-417",checkout,exit
"01-418",entrance,fruit
"01-418",fruit,checkout
"01-418",checkout,exit
"01-419",entrance,fruit
"01-419",fruit,checkout
"01-419",checkout,exit
"01-420",entrance,dairy
"01-420",dairy,spices
"01-420",spices,dairy
"01-420",dairy,spices
"01-420",spices,dairy
"01-420",dairy,checkout
"01-420",checkout,exit
"01-421",entrance,spices
"01-421",spices,checkout
"01-421",checkout,exit
"01-422",entrance,fruit
"01-422",fruit,dairy
"01-422",dairy,checkout
"01-422",checkout,exit
"01-423",entrance,dairy
"01-423",dairy,fruit
"01-423",fruit,checkout
"01-423",checkout,exit
"01-424",entrance,fruit
"01-424",fruit,checkout
"01-424",checkout,exit
"01-425",entrance,dairy
"01-425",dairy,fruit
"01-425",fruit,checkout
"01-425",checkout,exit
"01-426",entrance,fruit
"01-426",fruit,checkout
"01-426",checkout,exit
"01-427",entrance,dairy
"01-427",dairy,checkout
"01-427",checkout,exit
"01-428",entrance,dairy
"01-428",dairy,checkout
"01-428",checkout,exit
"01-429",entrance,drinks
"01-429",drinks,checkout
"01-429",checkout,exit
"01-430",entrance,spices
"01-430",spices,dairy
"01-430",dairy,checkout
"01-430",checkout,exit
"01-431",entrance,dairy
"01-431",dairy,spices
"01-431",spices,dairy
"01-431",dairy,checkout
"01-431",checkout,exit
"01-432",entrance,dairy
"01-432",dairy,checkout
"01-432",checkout,exit
"01-433",entrance,dairy
"01-433",dairy,checkout
"01-433",checkout,exit
"01-434",entrance,fruit
"01-434",fruit,dairy
"01-434",dairy,fruit
"01-434",fruit,dairy
"01-434",dairy,drinks
"01-434",drinks,fruit
"01-434",fruit,checkout
"01-434",checkout,exit
"01-435",entrance,fruit
"01-435",fruit,spices
"01-435",spices,checkout
"01-435",checkout,exit
"01-436",entrance,fruit
"01-436",fruit,dairy
"01-436",dairy,spices
"01-436",spices,dairy
"01-436",dairy,fruit
"01-436",fruit,spices
"01-436",spices,drinks
"01-436",drinks,checkout
"01-436",checkout,exit
"01-437",entrance,spices
"01-437",spices,checkout
"01-437",checkout,exit
"01-438",entrance,fruit
"01-438",fruit,checkout
"01-438",checkout,exit
"01-439",entrance,fruit
"01-439",fruit,checkout
"01-439",checkout,exit
"01-440",entrance,dairy
"01-440",dairy,spices
"01-440",spices,dairy
"01-440",dairy,drinks
"01-440",drinks,checkout
"01-440",checkout,exit
"01-441",entrance,fruit
"01-441",fruit,checkout
"01-441",checkout,exit
"01-442",entrance,drinks
"01-442",drinks,dairy
"01-442",dairy,fruit
"01-442",fruit,drinks
"01-442",drinks,dairy
"01-442",dairy,drinks
"01-442",drinks,checkout
"01-442",checkout,exit
"01-443",entrance,fruit
"01-443",fruit,checkout
"01-443",checkout,exit
"01-444",entrance,fruit
"01-444",fruit,checkout
"01-444",checkout,exit
"01-445",entrance,fruit
"01-445",fruit,drinks
"01-445",drinks,spices
"01-445",spices,dairy
"01-445",dairy,checkout
"01-445",checkout,exit
"01-446",entrance,dairy
"01-446",dairy,fruit
"01-446",fruit,dairy
"01-446",dairy,checkout
"01-446",checkout,exit
"01-447",entrance,dairy
"01-447",dairy,drinks
"01-447",drinks,fruit
"01-447",fruit,dairy
