"cust_id","location_1","location_2"
"01-337",checkout,exit
"01-338",fruit,checkout
"01-338",checkout,exit
"01-339",fruit,spices
"01-339",spices,dairy
"01-339",dairy,drinks
"01-339",drinks,checkout
"01-339",checkout,exit
"01-340",checkout,exit
"01-340",dairy,fruit
"01-341",fruit,checkout
"01-341",checkout,exit
"01-341",dairy,checkout
"01-342",checkout,exit
"01-342",dairy,checkout
"01-343",checkout,exit
"01-343",fruit,drinks
"01-344",drinks,fruit
"01-344",fruit,checkout
"01-344",checkout,exit
"01-344",spices,fruit
"01-345",fruit,drinks
"01-345",drinks,drinks
"01-345",drinks,checkout
"01-345",checkout,exit
"01-345",spices,spices
"01-345",spices,fruit
"01-346",fruit,checkout
"01-346",checkout,exit
"01-346",dairy,spices
"01-346",spices,dairy
"01-347",dairy,checkout
"01-347",checkout,exit
"01-348",checkout,exit
"01-348",spices,spices
"01-348",spices,drinks
"01-348",drinks,spices
"01-349",spices,spices
"01-349",spices,checkout
"01-349",checkout,exit
"01-349",dairy,dairy
"01-349",dairy,spices
"01-349",spices,drinks
"01-349",drinks,fruit
"01-350",fruit,checkout
"01-350",checkout,exit
"01-350",spices,dairy
"01-350",dairy,fruit
"01-350",fruit,drinks
"01-350",drinks,spices
"01-350",spices,checkout
"01-351",checkout,exit
"01-351",dairy,checkout
"01-352",checkout,exit
"01-352",dairy,spices
"01-352",spices,fruit
"01-353",fruit,checkout
"01-353",checkout,exit
"01-354",dairy,drinks
"01-354",drinks,checkout
"01-354",checkout,exit
"01-355",checkout,exit
"01-355",spices,spices
"01-356",spices,checkout
"01-356",checkout,exit
"01-357",drinks,checkout
"01-357",checkout,exit
"01-357",dairy,drinks
"01-357",drinks,spices
"01-358",spices,dairy
"01-358",dairy,checkout
"01-358",checkout,exit
"01-359",drinks,spices
"01-359",spices,checkout
"01-359",checkout,exit
"01-359",spices,fruit
"01-359",fruit,drinks
"01-360",drinks,spices
"01-360",spices,checkout
"01-360",checkout,exit
"01-361",spices,dairy
"01-361",dairy,fruit
"01-361",fruit,dairy
"01-361",dairy,checkout
"01-361",checkout,exit
"01-361",drinks,dairy
"01-361",dairy,checkout
"01-362",checkout,exit
"01-362",fruit,drinks
"01-363",drinks,checkout
"01-363",checkout,exit
"01-363",spices,dairy
"01-364",dairy,spices
"01-364",spices,checkout
"01-364",checkout,exit
"01-365",fruit,dairy
"01-365",dairy,checkout
"01-365",checkout,exit
"01-365",fruit,checkout
"01-366",checkout,exit
"01-366",drinks,checkout
"01-367",checkout,exit
"01-367",fruit,dairy
"01-368",dairy,dairy
"01-368",dairy,spices
"01-368",spices,fruit
"01-368",fruit,dairy
"01-368",dairy,spices
"01-368",spices,dairy
"01-368",dairy,checkout
"01-368",checkout,exit
"01-369",drinks,checkout
"01-369",checkout,exit
"01-370",checkout,exit
"01-370",fruit,checkout
"01-371",checkout,exit
"01-371",dairy,drinks
"01-371",drinks,spices
"01-372",spices,dairy
"01-372",dairy,fruit
"01-372",fruit,checkout
"01-372",checkout,exit
"01-372",dairy,dairy
"01-373",dairy,spices
"01-373",spices,drinks
"01-373",drinks,drinks
"01-373",drinks,dairy
"01-373",dairy,checkout
"01-373",checkout,exit
"01-373",spices,fruit
"01-374",fruit,checkout
"01-374",checkout,exit
"01-375",checkout,exit
"01-375",fruit,fruit
"01-376",fruit,checkout
"01-376",checkout,exit
"01-376",dairy,checkout
"01-377",checkout,exit
"01-377",drinks,dairy
"01-378",dairy,drinks
"01-378",drinks,checkout
"01-378",checkout,exit
"01-379",checkout,exit
"01-379",spices,dairy
"01-380",dairy,dairy
"01-380",dairy,fruit
"01-380",fruit,spices
"01-380",spices,spices
"01-380",spices,drinks
"01-380",drinks,spices
"01-380",spices,checkout
"01-380",checkout,exit
"01-380",drinks,fruit
"01-380",fruit,spices
"01-380",spices,dairy
"01-380",dairy,fruit
"01-380",fruit,fruit
"01-380",fruit,spices
"01-380",spices,drinks
"01-380",drinks,dairy
"01-381",dairy,fruit
"01-381",fruit,spices
"01-381",spices,checkout
"01-381",checkout,exit
"01-382",dairy,drinks
"01-382",drinks,checkout
"01-382",checkout,exit
"01-383",drinks,checkout
"01-383",checkout,exit
"01-384",fruit,checkout
"01-384",checkout,exit
"01-385",drinks,checkout
"01-385",checkout,exit
"01-385",dairy,drinks
"01-386",drinks,spices
"01-386",spices,dairy
"01-386",dairy,checkout
"01-386",checkout,exit
"01-387",checkout,exit
"01-387",spices,spices
"01-388",spices,checkout
"01-388",checkout,exit
"01-388",fruit,checkout
"01-389",checkout,exit
"01-389",fruit,fruit
"01-390",fruit,spices
"01-390",spices,drinks
"01-390",drinks,spices
"01-390",spices,dairy
"01-390",dairy,spices
"01-390",spices,drinks
"01-390",drinks,checkout
"01-390",checkout,exit
"01-391",drinks,spices
"01-391",spices,fruit
"01-391",fruit,spices
"01-391",spices,spices
"01-391",spices,dairy
"01-391",dairy,spices
"01-391",spices,dairy
"01-391",dairy,spices
"01-391",spices,drinks
"01-391",drinks,fruit
"01-391",fruit,dairy
"01-391",dairy,checkout
"01-391",checkout,exit
"01-392",checkout,exit
"01-392",fruit,spices
"01-392",spices,fruit
"01-393",fruit,checkout
"01-393",checkout,exit
"01-394",checkout,exit
"01-394",drinks,spices
"01-394",spices,dairy
"01-394",dairy,spices
"01-394",spices,fruit
"01-394",fruit,fruit
"01-394",fruit,checkout
"01-395",checkout,exit
"01-395",fruit,fruit
"01-396",fruit,checkout
"01-396",checkout,exit
"01-396",drinks,fruit
"01-397",fruit,checkout
"01-397",checkout,exit
"01-398",spices,checkout
"01-398",checkout,exit
"01-398",fruit,checkout
"01-399",checkout,exit
"01-399",spices,drinks
"01-399",drinks,checkout
"01-400",checkout,exit
"01-400",fruit,drinks
"01-401",drinks,checkout
"01-401",checkout,exit
"01-401",dairy,checkout
"01-402",checkout,exit
"01-402",drinks,fruit
"01-402",fruit,dairy
"01-402",dairy,checkout
"01-403",checkout,exit
"01-403",dairy,dairy
"01-404",dairy,checkout
"01-404",checkout,exit
"01-405",fruit,checkout
"01-405",checkout,exit
"01-406",checkout,exit
"01-406",dairy,drinks
"01-406",drinks,spices
"01-407",spices,checkout
"01-407",checkout,exit
"01-407",dairy,checkout
"01-408",checkout,exit
"01-408",fruit,checkout
"01-409",checkout,exit
"01-409",dairy,spices
"01-410",spices,checkout
"01-410",checkout,exit
"01-410",drinks,drinks
"01-410",drinks,dairy
"01-410",dairy,fruit
"01-410",fruit,dairy
"01-411",dairy,checkout
"01-411",checkout,exit
"01-412",fruit,fruit
"01-412",fruit,spices
"01-412",spices,drinks
"01-412",drinks,checkout
"01-412",checkout,exit
"01-413",fruit,checkout
"01-413",checkout,exit
"01-413",spices,dairy
"01-413",dairy,spices
"01-414",spices,checkout
"01-414",checkout,exit
"01-415",checkout,exit
"01-415",spices,dairy
"01-415",dairy,drinks
"01-415",drinks,fruit
"01-416",fruit,checkout
"01-416",checkout,exit
"01-416",drinks,checkout
"01-417",checkout,exit
"01-417",fruit,checkout
"01-418",checkout,exit
"01-418",fruit,checkout
"01-419",checkout,exit
"01-419",fruit,spices
"01-420",spices,dairy
"01-420",dairy,dairy
"01-420",dairy,spices
"01-420",spices,dairy
"01-420",dairy,checkout
"01-420",checkout,exit
"01-421",checkout,exit
"01-421",spices,fruit
"01-422",fruit,dairy
"01-422",dairy,checkout
"01-422",checkout,exit
"01-423",dairy,fruit
"01-423",fruit,checkout
"01-423",checkout,exit
"01-424",checkout,exit
"01-424",fruit,dairy
"01-425",dairy,checkout
"01-425",checkout,exit
"01-425",fruit,checkout
"01-426",checkout,exit
"01-426",fruit,checkout
"01-427",checkout,exit
"01-427",dairy,checkout
"01-428",checkout,exit
"01-428",dairy,drinks
"01-429",drinks,checkout
"01-429",checkout,exit
"01-430",spices,dairy
"01-430",dairy,checkout
"01-430",checkout,exit
"01-431",checkout,exit
"01-431",spices,dairy
"01-431",dairy,dairy
"01-431",dairy,checkout
"01-432",checkout,exit
"01-432",dairy,checkout
"01-433",checkout,exit
"01-433",dairy,fruit
"01-434",fruit,drinks
"01-434",drinks,dairy
"01-434",dairy,fruit
"01-434",fruit,dairy
"01-434",dairy,fruit
"01-434",fruit,checkout
"01-434",checkout,exit
"01-435",fruit,spices
"01-435",spices,checkout
"01-435",checkout,exit
"01-436",dairy,spices
"01-436",spices,spices
"01-436",spices,dairy
"01-436",dairy,fruit
"01-436",fruit,checkout
"01-436",checkout,exit
"01-436",fruit,drinks
"01-436",drinks,checkout
"01-437",checkout,exit
"01-437",spices,checkout
"01-438",checkout,exit
"01-438",fruit,fruit
"01-439",fruit,checkout
"01-439",checkout,exit
"01-440",checkout,exit
"01-440",dairy,spices
"01-440",spices,dairy
"01-440",dairy,drinks
"01-440",drinks,fruit
"01-441",fruit,checkout
"01-441",checkout,exit
"01-442",checkout,exit
"01-442",dairy,fruit
"01-442",fruit,drinks
"01-442",drinks,dairy
"01-442",dairy,drinks
"01-442",drinks,drinks
"01-442",drinks,fruit
"01-443",fruit,checkout
"01-443",checkout,exit
"01-444",fruit,checkout
"01-444",checkout,exit
"01-445",dairy,drinks
"01-445",drinks,checkout
"01-445",checkout,exit
"01-445",spices,fruit
"01-445",fruit,checkout
"01-446",checkout,exit
"01-446",fruit,dairy
"01-446",dairy,dairy
"01-446",dairy,fruit
"01-447",fruit,checkout
"01-447",checkout,exit
"01-447",fruit,drinks
"01-447",drinks,dairy
"01-447",dairy,dairy
"01-447",dairy,fruit
"01-448",fruit,checkout
"01-448",checkout,exit
"01-449",fruit,drinks
"01-449",drinks,checkout
"01-449",checkout,exit
"01-450",spices,checkout
"01-450",checkout,exit
"01-451",checkout,exit
"01-451",drinks,fruit
"01-452",fruit,checkout
"01-452",checkout,exit
"01-453",checkout,exit
"01-453",dairy,fruit
"01-453",fruit,drinks
"01-453",drinks,spices
"01-453",spices,drinks
"01-453",drinks,fruit
"01-453",fruit,spices
"01-453",spices,drinks
"01-454",drinks,fruit
"01-454",fruit,dairy
"01-454",dairy,checkout
"01-454",checkout,exit
"01-455",fruit,spices
"01-455",spices,spices
"01-455",spices,drinks
"01-455",drinks,spices
"01-455",spices,drinks
"01-455",drinks,dairy
"01-455",dairy,dairy
"01-455",dairy,checkout
"01-455",checkout,exit
"01-456",checkout,exit
"01-456",spices,fruit
"01-456",fruit,dairy
"01-456",dairy,dairy
"01-457",dairy,checkout
"01-457",checkout,exit
"01-458",dairy,checkout
"01-458",checkout,exit
"01-459",fruit,dairy
"01-459",dairy,checkout
"01-459",checkout,exit
"01-460",fruit,spices
"01-460",spices,dairy
"01-460",dairy,checkout
"01-460",checkout,exit
"01-461",dairy,drinks
"01-461",drinks,spices
"01-461",spices,checkout
"01-461",checkout,exit
"01-462",fruit,spices
"01-462",spices,dairy
"01-462",dairy,drinks
"01-462",drinks,checkout
"01-462",checkout,exit
"01-462",spices,dairy
"01-463",dairy,checkout
"01-463",checkout,exit
"01-464",checkout,exit
"01-464",fruit,checkout
"01-465",checkout,exit
"01-465",dairy,drinks
"01-466",drinks,checkout
"01-466",checkout,exit
"01-467",checkout,exit
"01-467",spices,fruit
"01-468",fruit,dairy
"01-468",dairy,checkout
"01-468",checkout,exit
"01-469",drinks,checkout
"01-469",checkout,exit
"01-469",dairy,drinks
"01-469",drinks,spices
"01-469",spices,fruit
"01-469",fruit,spices
"01-469",spices,checkout
"01-470",checkout,exit
"01-470",fruit,checkout
"01-471",checkout,exit
"01-471",fruit,fruit
"01-472",fruit,spices
"01-472",spices,drinks
"01-472",drinks,drinks
"01-472",drinks,spices
"01-472",spices,checkout
"01-472",checkout,exit
"01-473",checkout,exit
"01-473",fruit,dairy
"01-474",dairy,checkout
"01-474",checkout,exit
"01-474",fruit,dairy
"01-475",dairy,checkout
"01-475",checkout,exit
"01-476",dairy,drinks
"01-476",drinks,spices
"01-476",spices,dairy
"01-476",dairy,spices
"01-476",spices,dairy
"01-476",dairy,fruit
"01-476",fruit,checkout
"01-476",checkout,exit
"01-477",checkout,exit
"01-477",drinks,dairy
"01-477",dairy,fruit
"01-478",fruit,checkout
"01-478",checkout,exit
"01-479",fruit,checkout
"01-479",checkout,exit
"01-480",fruit,dairy
"01-480",dairy,dairy
"01-480",dairy,checkout
"01-480",checkout,exit
"01-480",dairy,fruit
"01-480",fruit,drinks
"01-480",drinks,fruit
"01-480",fruit,fruit
"01-481",fruit,checkout
"01-481",checkout,exit
"01-482",checkout,exit
"01-482",dairy,fruit
"01-482",fruit,checkout
"01-483",checkout,exit
"01-483",spices,spices
"01-484",spices,spices
"01-484",spices,dairy
"01-484",dairy,checkout
"01-484",checkout,exit
"01-485",checkout,exit
"01-485",fruit,drinks
"01-486",drinks,checkout
"01-486",checkout,exit
"01-486",dairy,spices
"01-486",spices,spices
"01-487",spices,checkout
"01-487",checkout,exit
"01-488",checkout,exit
"01-488",drinks,fruit
"01-489",fruit,checkout
"01-489",checkout,exit
"01-489",spices,drinks
"01-489",drinks,fruit
"01-489",fruit,spices
"01-489",spices,checkout
"01-490",checkout,exit
"01-490",fruit,dairy
"01-491",dairy,dairy
"01-491",dairy,spices
"01-491",spices,fruit
"01-491",fruit,checkout
"01-491",checkout,exit
"01-492",dairy,checkout
"01-492",checkout,exit
"01-492",fruit,dairy
"01-492",dairy,drinks
"01-492",drinks,spices
"01-492",spices,fruit
"01-492",fruit,spices
"01-493",spices,checkout
"01-493",checkout,exit
"01-493",spices,dairy
"01-493",dairy,drinks
"01-494",drinks,checkout
"01-494",checkout,exit
"01-495",spices,checkout
"01-495",checkout,exit
"01-495",drinks,dairy
"01-495",dairy,dairy
"01-496",dairy,checkout
"01-496",checkout,exit
"01-497",spices,checkout
"01-497",checkout,exit
"01-497",fruit,checkout
"01-498",checkout,exit
"01-498",spices,dairy
"01-498",dairy,dairy
"01-499",dairy,spices
"01-499",spices,drinks
"01-499",drinks,checkout
"01-499",checkout,exit
"01-500",fruit,checkout
"01-500",checkout,exit
"01-501",fruit,checkout
"01-501",checkout,exit
"01-502",drinks,dairy
"01-502",dairy,checkout
"01-502",checkout,exit
"01-503",checkout,exit
"01-503",dairy,fruit
"01-503",fruit,fruit
"01-504",fruit,checkout
"01-504",checkout,exit
"01-505",checkout,exit
"01-505",spices,drinks
"01-506",drinks,fruit
"01-506",fruit,fruit
"01-506",fruit,drinks
"01-506",drinks,spices
"01-506",spices,dairy
"01-506",dairy,dairy
"01-506",dairy,checkout
"01-506",checkout,exit
"01-506",dairy,dairy
"01-506",dairy,spices
"01-506",spices,spices
"01-506",spices,fruit
"01-507",fruit,checkout
"01-507",checkout,exit
"01-507",drinks,spices
"01-507",spices,drinks
"01-507",drinks,dairy
"01-508",dairy,checkout
"01-508",checkout,exit
"01-509",dairy,checkout
"01-509",checkout,exit
"01-509",spices,fruit
"01-509",fruit,spices
"01-509",spices,drinks
"01-509",drinks,dairy
"01-510",dairy,checkout
"01-510",checkout,exit
"01-511",fruit,checkout
"01-511",checkout,exit
"01-512",checkout,exit
"01-512",fruit,spices
"01-512",spices,dairy
"01-512",dairy,checkout
"01-513",checkout,exit
"01-513",dairy,spices
"01-513",spices,fruit
"01-514",fruit,spices
"01-514",spices,drinks
"01-514",drinks,checkout
"01-514",checkout,exit
"01-514",drinks,fruit
"01-515",fruit,checkout
"01-515",checkout,exit
"01-516",checkout,exit
"01-516",fruit,dairy
"01-517",dairy,checkout
"01-517",checkout,exit
"01-517",fruit,fruit
"01-518",fruit,drinks
"01-518",drinks,checkout
"01-518",checkout,exit
"01-518",spices,drinks
"01-518",drinks,checkout
"01-519",checkout,exit
"01-519",fruit,checkout
"01-520",checkout,exit
"01-520",dairy,checkout
"01-521",checkout,exit
"01-521",fruit,fruit
"01-522",fruit,checkout
"01-522",checkout,exit
"01-523",dairy,checkout
"01-523",checkout,exit
"01-524",fruit,checkout
"01-524",checkout,exit
"01-524",drinks,drinks
"01-525",drinks,checkout
"01-525",checkout,exit
"01-526",spices,spices
"01-526",spices,fruit
"01-526",fruit,fruit
"01-526",fruit,dairy
"01-526",dairy,drinks
"01-526",drinks,spices
"01-526",spices,fruit
"01-526",fruit,dairy
"01-526",dairy,checkout
"01-526",checkout,exit
"01-526",fruit,fruit
"01-526",fruit,spices
"01-526",spices,drinks
"01-526",drinks,drinks
"01-526",drinks,fruit
"01-526",fruit,dairy
"01-526",dairy,spices
"01-526",spices,fruit
"01-527",fruit,dairy
"01-527",dairy,fruit
"01-527",fruit,drinks
"01-527",drinks,checkout
"01-527",checkout,exit
"01-528",drinks,checkout
"01-528",checkout,exit
"01-529",checkout,exit
"01-529",fruit,fruit
"01-530",fruit,drinks
"01-530",drinks,checkout
"01-530",checkout,exit
"01-530",spices,checkout
"01-531",checkout,exit
"01-531",spices,dairy
"01-531",dairy,fruit
"01-531",fruit,fruit
"01-531",fruit,dairy
"01-532",dairy,checkout
"01-532",checkout,exit
"01-533",checkout,exit
"01-533",dairy,spices
"01-533",spices,checkout
"01-534",checkout,exit
"01-534",drinks,fruit
"01-534",fruit,fruit
"01-534",fruit,spices
"01-534",spices,dairy
"01-534",dairy,dairy
"01-535",dairy,spices
"01-535",spices,spices
"01-535",spices,checkout
"01-535",checkout,exit
"01-535",drinks,dairy
"01-535",dairy,spices
"01-535",spices,spices
"01-536",spices,checkout
"01-536",checkout,exit
"01-536",fruit,drinks
"01-536",drinks,fruit
"01-536",fruit,dairy
"01-536",dairy,dairy
"01-537",dairy,checkout
"01-537",checkout,exit
"01-537",drinks,dairy
"01-538",dairy,drinks
"01-538",drinks,fruit
"01-538",fruit,spices
"01-538",spices,spices
"01-538",spices,spices
"01-538",spices,checkout
"01-538",checkout,exit
"01-539",drinks,checkout
"01-539",checkout,exit
"01-539",fruit,checkout
"01-540",checkout,exit
"01-540",dairy,drinks
"01-541",drinks,checkout
"01-541",checkout,exit
"01-541",spices,fruit
"01-542",fruit,checkout
"01-542",checkout,exit
"01-543",checkout,exit
"01-543",fruit,dairy
"01-544",dairy,fruit
"01-544",fruit,dairy
"01-544",dairy,spices
"01-544",spices,checkout
"01-544",checkout,exit
"01-544",dairy,spices
"01-544",spices,dairy
"01-545",dairy,dairy
"01-545",dairy,fruit
"01-545",fruit,checkout
"01-545",checkout,exit
"01-545",fruit,spices
"01-545",spices,fruit
"01-546",fruit,checkout
"01-546",checkout,exit
"01-547",spices,checkout
"01-547",checkout,exit
"01-548",fruit,checkout
"01-548",checkout,exit
"01-548",drinks,dairy
"01-548",dairy,fruit
"01-548",fruit,dairy
"01-549",dairy,checkout
"01-549",checkout,exit
"01-549",spices,fruit
"01-550",fruit,checkout
"01-550",checkout,exit
"01-551",checkout,exit
"01-551",spices,checkout
"01-552",checkout,exit
"01-552",drinks,fruit
"01-552",fruit,checkout
"01-553",checkout,exit
"01-553",drinks,spices
"01-553",spices,fruit
"01-554",fruit,drinks
"01-554",drinks,checkout
"01-554",checkout,exit
"01-555",checkout,exit
"01-555",fruit,checkout
"01-556",checkout,exit
"01-556",dairy,drinks
"01-557",drinks,spices
"01-557",spices,dairy
"01-557",dairy,checkout
"01-557",checkout,exit
"01-558",spices,dairy
"01-558",dairy,spices
"01-558",spices,dairy
"01-558",dairy,checkout
"01-558",checkout,exit
"01-558",drinks,dairy
"01-558",dairy,spices
"01-558",spices,checkout
"01-559",checkout,exit
"01-559",spices,checkout
"01-560",checkout,exit
"01-560",spices,dairy
"01-560",dairy,checkout
"01-561",checkout,exit
"01-561",drinks,checkout
"01-562",checkout,exit
"01-562",fruit,dairy
"01-562",dairy,fruit
"01-563",fruit,checkout
"01-563",checkout,exit
"01-564",dairy,spices
"01-564",spices,fruit
"01-564",fruit,fruit
"01-564",fruit,spices
"01-564",spices,dairy
"01-564",dairy,dairy
"01-564",dairy,drinks
"01-564",drinks,checkout
"01-564",checkout,exit
"01-564",fruit,dairy
"01-565",dairy,checkout
"01-565",checkout,exit
"01-565",fruit,fruit
"01-565",fruit,spices
"01-565",spices,dairy
"01-565",dairy,dairy
"01-566",dairy,checkout
"01-566",checkout,exit
"01-567",checkout,exit
"01-567",spices,dairy
"01-567",dairy,fruit
"01-567",fruit,spices
"01-568",spices,checkout
"01-568",checkout,exit
"01-568",spices,dairy
"01-568",dairy,dairy
"01-568",dairy,fruit
"01-569",fruit,checkout
"01-569",checkout,exit
"01-570",dairy,checkout
"01-570",checkout,exit
"01-570",fruit,checkout
"01-571",checkout,exit
"01-571",fruit,dairy
"01-571",dairy,spices
"01-572",spices,fruit
"01-572",fruit,spices
"01-572",spices,fruit
"01-572",fruit,checkout
"01-572",checkout,exit
"01-573",checkout,exit
"01-573",drinks,fruit
"01-574",fruit,checkout
"01-574",checkout,exit
"01-575",dairy,drinks
"01-575",drinks,spices
"01-575",spices,checkout
"01-575",checkout,exit
"01-575",dairy,checkout
"01-576",checkout,exit
"01-576",spices,dairy
"01-576",dairy,checkout
"01-577",checkout,exit
"01-577",fruit,spices
"01-578",spices,checkout
"01-578",checkout,exit
"01-579",fruit,spices
"01-579",spices,drinks
"01-579",drinks,checkout
"01-579",checkout,exit
"01-579",drinks,dairy
"01-579",dairy,fruit
"01-579",fruit,checkout
"01-580",checkout,exit
"01-580",fruit,fruit
"01-581",fruit,checkout
"01-581",checkout,exit
"01-581",drinks,fruit
